id,name,lat,lon
45,45,41.28135908010892,1.9857060609190949
46,46,41.28144308687182,1.9808129751225607
48,48,41.276509103528284,1.9759204289268093
50,50,41.281610450594506,1.9710284224136227
68,68,41.28629217407149,1.9905996862356308
70,70,41.281274856654065,1.99059968623542
77,77,41.2660511171611,2.000388555101749
441,441,41.31128755327291,1.995493850991547
444,444,41.306272489973296,1.9954938509913376
445,445,41.30618782328627,2.0003885551034397
446,446,41.31120288466547,2.0003885551036524
447,447,41.311117999131575,2.0052837984916465
448,448,41.306102939677764,2.005283798491435
449,449,41.30601783907958,2.0101795810739223
462,462,41.2959863725093,2.0101795810734977
476,476,41.28629217407149,1.9905996862356308
487,487,41.281274856654065,1.99059968623542
490,490,41.2660511171611,2.000388555101749
517,517,41.275316331289936,2.044465149748445
564,564,41.35631815554281,2.000388555105554
575,575,41.33610142472724,2.0101795810751963
614,614,41.3207190629589,2.0297681017198417
625,625,41.33610142472724,2.0101795810751963
638,638,41.31128755327291,1.995493850991547
640,640,41.31120288466547,2.0003885551036524
641,641,41.311117999131575,2.0052837984916465
642,642,41.306102939677764,2.005283798491435
643,643,41.30601783907958,2.0101795810739223
645,645,41.31094757701167,2.0150759027696723
648,648,41.3210616598919,2.0101795810745595
650,650,41.315962182032216,2.0150759027698864
651,651,41.31587664337233,2.01997276349698
652,652,41.32089079584367,2.019972763497194
667,667,41.275316331289936,2.044465149748445
689,689,41.29019433533008,2.054265874613611
714,714,41.284915041579076,2.0689709995393017
715,715,41.289931877226195,2.068970999539522
745,745,41.36208309505599,1.9563556417804593
763,763,41.356655597467366,1.9808129751256958
791,791,41.35631815554281,2.000388555105554
906,906,41.407732665407046,1.9221380576225615
908,908,41.412657276411984,1.9270246628617613
944,944,41.406572580389934,1.9905996862406723
963,963,41.406572580389934,1.9905996862406723
967,967,41.411324505742414,2.0052837984958822
983,983,41.39129764066028,2.005283798495035
988,988,41.391212507623926,2.0101795810775323
994,994,41.39095580539388,2.024870163177302
1018,1018,41.4119144148409,1.9710284224190269
1051,1051,41.406572580389934,1.9905996862406723
1095,1095,41.41624495094753,2.0101795810785914
1106,1106,41.406572580389934,1.9905996862406723
1110,1110,41.411324505742414,2.0052837984958822
1132,1132,41.407732665407046,1.9221380576225615
1134,1134,41.412657276411984,1.9270246628617613
1355,1355,41.446860499360064,1.9759204289338936
1356,1356,41.45186293620357,1.9759204289341021
1374,1374,41.44652379091324,1.995493850997232
1429,1429,41.446860499360064,1.9759204289338936
1430,1430,41.45186293620357,1.9759204289341021
1453,1453,41.44652379091324,1.995493850997232
1472,1472,41.4510146355794,2.024870163179866
1509,1509,41.4510146355794,2.024870163179866
1560,1560,41.47076104120354,2.0395655950960627
1574,1574,41.480412834587554,2.0591670446619026
1575,1575,41.4805001764436,2.0542658746218687
1580,1580,41.49058533852865,2.0493652429601434
1621,1621,41.49505763227052,2.0787771069621974
1625,1625,41.49514585186568,2.0738737842304094
1631,1631,41.49005930281677,2.0787771069619776
1634,1634,41.47997285529497,2.0836809676610812
1635,1635,41.474973171312364,2.0836809676608614
1646,1646,41.46506087359452,2.0787771069608776
1647,1647,41.470061463548156,2.0787771069610974
1648,1648,41.469973035278,2.0836809676606407
1651,1651,41.464794939745005,2.0934903026340526
1653,1653,41.46988438876648,2.0885853662457725
1658,1658,41.474706571021954,2.0983957767441046
1659,1659,41.47970624925427,2.0983957767443266
1692,1692,41.44514219512633,2.073873784228216
1703,1703,41.43522401951873,2.068970999545875
1712,1712,41.42977819815516,2.0934903026325005
1727,1727,41.424236327693905,2.1229312102238214
1755,1755,41.42915013531457,2.1278399089300066
1813,1813,41.395790965948784,2.034666579055394
1843,1843,41.41624495094753,2.0101795810785914
1855,1855,41.39095580539388,2.024870163177302
1865,1865,41.43522401951873,2.068970999545875
1877,1877,41.42977819815516,2.0934903026325005
1890,1890,41.424236327693905,2.1229312102238214
1900,1900,41.43888468746018,2.1425692275810535
1901,1901,41.43388141187709,2.1425692275808257
1902,1902,41.4339724496889,2.137658917691187
1909,1909,41.42915013531457,2.1278399089300066
1914,1914,41.42887768464215,2.142569227580599
1920,1920,41.40885826010124,2.1425692275796893
1921,1921,41.40385227529541,2.142569227579461
1922,1922,41.40394330111676,2.1376589176898255
1923,1923,41.4089492879284,2.1376589176900516
1924,1924,41.40904009682228,2.1327491447789573
1925,1925,41.40403410800971,2.1327491447787303
1926,1926,41.40412469604238,2.1278399089288795
1927,1927,41.40913068685101,2.127839908929104
1928,1928,41.41413622622853,2.127839908929329
1929,1929,41.41404563420669,2.1327491447791833
1935,1935,41.419321845800866,2.1180230487441345
1947,1947,41.4042150652829,2.1229312102229203
1948,1948,41.39920862109507,2.1229312102226947
1954,1954,41.3944715093002,2.1082083377937635
1955,1955,41.39438179998928,2.1131154245726083
1956,1956,41.38937444917842,2.1131154245723818
1957,1957,41.389464156503976,2.1082083377935406
1958,1958,41.384456352449405,2.108208337793318
1959,1959,41.384366647112095,2.1131154245721593
1960,1960,41.38427672320657,2.118023048742561
1962,1962,41.3891943787398,2.1229312102222435
1963,1963,41.38418658066469,2.1229312102220215
1964,1964,41.38409621941835,2.1278399089279745
1965,1965,41.38400563939939,2.132749144777825
1966,1966,41.3890134334637,2.1327491447780518
1967,1967,41.389104015490496,2.1278399089282023
1968,1968,41.394111360315996,2.127839908928426
1969,1969,41.39911825384868,2.127839908928652
1971,1971,41.3940207762843,2.132749144778278
1972,1972,41.39392997340209,2.137658917689372
1973,1973,41.39893686292596,2.137658917689598
1974,1974,41.398845839113385,2.1425692275792336
1975,1975,41.393838951601246,2.1425692275790063
1976,1976,41.388831612805134,2.14256922757878
1977,1977,41.38892263259129,2.1376589176891434
1978,1978,41.38391484053973,2.137658917688917
1979,1979,41.38382382277125,2.1425692275785515
1980,1980,41.378815581545794,2.142569227578323
1981,1981,41.37380688917509,2.142569227578096
1982,1982,41.37389790289938,2.137658917688464
1983,1983,41.37890659729368,2.13765891768869
1984,1984,41.37899739413763,2.132749144777599
1985,1985,41.379087972145776,2.12783990892775
1986,1986,41.37407927371906,2.1278399089275233
1987,1987,41.37398869772466,2.1327491447773723
1988,1988,41.368979550206845,2.1327491447771463
1989,1989,41.36907012418453,2.1278399089272977
1990,1990,41.36396995163051,2.132749144776919
1991,1991,41.36387916085143,2.1376589176880096
1993,1993,41.368797745705436,2.142569227577869
1997,1997,41.353858614766985,2.137658917687556
1999,1999,41.34875666176537,2.1425692275769572
2005,2005,41.353949401488016,2.1327491447764655
2006,2006,41.35895990204207,2.1327491447766938
2007,2007,41.34410795663574,2.1229312102202176
2008,2008,41.374259769487644,2.1180230487421117
2009,2009,41.37416963095068,2.1229312102215694
2010,2010,41.37917833138622,2.122931210221793
2011,2011,41.37926847192711,2.1180230487423386
2013,2013,41.37434968939806,2.113115424571712
2014,2014,41.374439390750084,2.1082083377928695
2015,2015,41.379448097182674,2.1082083377930942
2016,2016,41.37953758203361,2.103301788488272
2017,2017,41.38454583928663,2.1033017884884955
2020,2020,41.394650272460616,2.098395776740549
2062,2062,41.324237841263695,2.113115424569468
2063,2063,41.32925105477661,2.1131154245696933
2147,2147,41.36332981712142,2.1671288288060153
2156,2156,41.37307089084482,2.181871027982616
2157,2157,41.37807956684959,2.1818710279828486
2158,2158,41.37817233628037,2.1769564252479103
2159,2159,41.37826488626248,2.172042358828168
2160,2160,41.37325620613664,2.172042358827937
2161,2161,41.37334853468502,2.167128828806477
2162,2162,41.37835721686398,2.167128828806706
2163,2163,41.378449328152996,2.1622158352665677
2164,2164,41.3785412201976,2.157303378290744
2165,2165,41.37353253392717,2.1573033782905124
2166,2166,41.37344064392583,2.162215835266339
2167,2167,41.36843150861166,2.162215835266109
2169,2169,41.36351380816263,2.1573033782900546
2171,2171,41.36861506535529,2.1523914579617154
2172,2172,41.36360547490688,2.152391457961484
2174,2174,41.36870651504551,2.1474800743632927
2175,2175,41.37371565648369,2.147480074363521
2176,2176,41.373624204757085,2.1523914579619423
2177,2177,41.37863289306586,2.1523914579621706
2178,2178,41.3787243468259,2.1474800743637505
2179,2179,41.3837325860258,2.1474800743639784
2180,2180,41.38874037403714,2.1474800743642053
2181,2181,41.38864891621919,2.152391457962628
2182,2182,41.383641130235326,2.1523914579623993
2183,2183,41.3835494553317,2.157303378290971
2184,2184,41.383457561246814,2.1622158352667964
2185,2185,41.38846534316102,2.162215835267029
2186,2186,41.38855723928318,2.1573033782912003
2187,2187,41.393564572005815,2.1573033782914295
2188,2188,41.39347267384935,2.1622158352672582
2189,2189,41.398479553265645,2.162215835267487
2190,2190,41.398571453453414,2.15730337829166
2191,2191,41.39866313444522,2.1523914579630863
2192,2192,41.39365625097122,2.152391457962857
2193,2193,41.393747710813656,2.1474800743644344
2194,2194,41.398754596309175,2.1474800743646623
2195,2195,41.403761030477554,2.14748007436489
2196,2196,41.403669566595056,2.1523914579633154
2198,2198,41.408767013272694,2.1474800743651183
2202,2202,41.413681076737895,2.152391457963772
2203,2203,41.41358938968475,2.157303378292347
2206,2206,41.41349748342101,2.1622158352681766
2207,2207,41.40849195809754,2.1622158352679466
2208,2208,41.40858386233895,2.1573033782921187
2209,2209,41.40357788357982,2.157303378291888
2210,2210,41.403485981363744,2.162215835267718
2211,2211,41.403393859878726,2.1671288288078587
2212,2212,41.40330151905667,2.1720423588293243
2213,2213,41.40830749172516,2.1720423588295534
2214,2214,41.40839983458232,2.1671288288080888
2217,2217,41.4183180828031,2.172042358830015
2218,2218,41.4133130129893,2.172042358829783
2219,2219,41.413220448685166,2.176956425249532
2221,2221,41.41813273063901,2.1818710279847053
2223,2223,41.40812214771269,2.1818710279842417
2224,2224,41.40821492945799,2.1769564252493
2225,2225,41.403208958829474,2.176956425249068
2227,2227,41.398109759193154,2.1818710279837767
2228,2228,41.39310288795108,2.181871027983546
2229,2229,41.3931956635527,2.176956425248604
2230,2230,41.39820253684567,2.1769564252488376
2231,2231,41.398295095029866,2.172042358829091
2232,2232,41.39838743381383,2.1671288288076287
2233,2233,41.39338055643374,2.1671288288073973
2234,2234,41.39328821969089,2.172042358828861
2235,2235,41.38828089308586,2.1720423588286297
2236,2236,41.388373227784605,2.1671288288071673
2237,2237,41.3833654479126,2.1671288288069377
2238,2238,41.38327311526097,2.1720423588283997
2239,2239,41.38318056322383,2.1769564252481417
2240,2240,41.388188338996684,2.176956425248375
2241,2241,41.388095565449,2.1818710279833127
2242,2242,41.38308779173309,2.1818710279830813
2243,2243,41.3829948007207,2.1867861669500765
2244,2244,41.38800257237473,2.18678616695031
2245,2245,41.3879093597058,2.191701842066182
2246,2246,41.38290159011857,2.1917018420659495
2247,2247,41.38280815985863,2.196618053247459
2249,2249,41.38772227531173,2.201534800411565
2250,2250,41.38781592737417,2.1966180532476924
2251,2251,41.392823243684965,2.1966180532479274
2252,2252,41.39272958954894,2.2015348004117983
2253,2253,41.3977364525383,2.2015348004120336
2254,2254,41.39783010874488,2.1966180532481605
2255,2255,41.397923545210816,2.1917018420666494
2256,2256,41.3929166780853,2.191701842066413
2257,2257,41.39300989281798,2.186786166950544
2258,2258,41.398016762004225,2.186786166950774
2259,2259,41.40302317988735,2.1867861669510096
2260,2260,41.40292996103626,2.19170184206688
2261,2261,41.40793592551546,2.1917018420671144
2262,2262,41.408029146421214,2.18678616695124
2263,2263,41.41303466155979,2.1867861669514737
2266,2266,41.41294143860242,2.191701842067348
2272,2272,41.40784248492737,2.196618053248629
2273,2273,41.4028365225077,2.196618053248395
2274,2274,41.40274286423363,2.2015348004122663
2276,2276,41.40255488817667,2.211369902353723
2277,2277,41.407560844388286,2.2113699023539577
2278,2278,41.40765494443184,2.2064520834754036
2283,2283,41.41247202714558,2.2162882569649707
2285,2285,41.41738253429831,2.2212071472247334
2286,2286,41.41237748504377,2.2212071472244994
2288,2288,41.40746652439013,2.216288256964735
2292,2292,41.397548480631045,2.211369902353486
2293,2293,41.39764257652305,2.206452083474935
2294,2294,41.39263571560915,2.2064520834746997
2296,2296,41.3778933693698,2.1917018420657137
2297,2297,41.37798657790211,2.1867861669498456
2298,2298,41.37297790396524,2.1867861669496116
2299,2299,41.372884697505796,2.1917018420654824
2300,2300,41.367875574572885,2.191701842065248
2304,2304,41.40727722425776,2.2261265730490125
2305,2305,41.412282722846356,2.2261265730492497
2308,2308,41.44768635706662,2.206452083477283
2309,2309,41.442684011131654,2.206452083477047
2311,2311,41.42257600455871,2.211369902354664
2312,2312,41.422670110806656,2.2064520834761083
2315,2315,41.432583853825705,2.211369902355135
2316,2316,41.437587101067585,2.21136990235537
2317,2317,41.43768121349241,2.2064520834768135
2319,2319,41.43786877866272,2.1966180532500297
2327,2327,41.42295111041553,2.191701842067814
2328,2328,41.42304433746707,2.186786166951938
2329,2329,41.428048498143866,2.1867861669521713
2332,2332,41.437962231544354,2.1917018420685137
2334,2334,41.44305827051656,2.186786166952869
2338,2338,41.44287158039311,2.1966180532502655
2343,2343,41.45278214989547,2.201534800414609
2354,2354,41.45343328807233,2.1671288288101604
2364,2364,41.43814847824099,2.1818710279856335
2366,2366,41.43323801066095,2.1769564252504554
2367,2367,41.43314521873654,2.1818710279854012
2368,2368,41.428141507604174,2.18187102798517
2369,2369,41.423137344889696,2.1818710279849385
2372,2372,41.428326867895805,2.172042358830475
2373,2373,41.42332270112057,2.172042358830247
2374,2374,41.42341505006501,2.1671288288087798
2377,2377,41.43333058308292,2.1720423588307085
2378,2378,41.43833384663609,2.172042358830938
2379,2379,41.438426201640794,2.16712882880947
2381,2381,41.43861025360503,2.157303378293493
2388,2388,41.428694955869936,2.1523914579644563
2391,2391,41.42878642980051,2.147480074366031
2392,2392,41.4337901550396,2.1474800743662583
2395,2395,41.4387934286298,2.1474800743664857
2408,2408,41.463157999743544,2.181871027986793
2421,2421,41.5046085430932,2.1033017884938427
2425,2425,41.50451900945761,2.108208337798677
2427,2427,41.50433928627166,2.1180230487479497
2430,2430,41.50406806068321,2.132749144783254
2431,2431,41.50906501224315,2.1327491447834808
2433,2433,41.4988887489961,2.1425692275837798
2445,2445,41.48398489339648,2.1376589176934546
2493,2493,41.4994318456196,2.11311542457731
2497,2497,41.499611127668494,2.1033017884936194
2498,2498,41.49970044084493,2.098395776745217
2515,2515,41.49505763227052,2.0787771069621974
2518,2518,41.49514585186568,2.0738737842304094
2519,2519,41.49005930281677,2.0787771069619776
2523,2523,41.474706571021954,2.0983957767441046
2524,2524,41.47970624925427,2.0983957767443266
2574,2574,41.48870981605188,2.1523914579671994
2578,2578,41.49379961623605,2.1474800743689926
2585,2585,41.509426216487164,2.113115424577757
2587,2587,41.50451900945761,2.108208337798677
2589,2589,41.50433928627166,2.1180230487479497
2618,2618,41.509426216487164,2.113115424577757
2623,2623,41.50406806068321,2.132749144783254
2624,2624,41.50906501224315,2.1327491447834808
2635,2635,41.50897416394979,2.137658917694587
2637,2637,41.508700304621414,2.1523914579681125
2645,2645,41.51369679605708,2.1523914579683407
2646,2646,41.51378830359599,2.1474800743699043
2651,2651,41.50406806068321,2.132749144783254
2652,2652,41.50906501224315,2.1327491447834808
2654,2654,41.50897416394979,2.137658917694587
2657,2657,41.4988887489961,2.1425692275837798
2662,2662,41.49343230181396,2.1671288288120025
2664,2664,41.498522303730226,2.1622158352720797
2670,2670,41.48870981605188,2.1523914579671994
2671,2671,41.49379961623605,2.1474800743689926
2677,2677,41.508700304621414,2.1523914579681125
2684,2684,41.51369679605708,2.1523914579683407
2686,2686,41.37407927371906,2.1278399089275233
2687,2687,41.368979550206845,2.1327491447771463
2688,2688,41.36907012418453,2.1278399089272977
2689,2689,41.36406052358854,2.127839908927071
2690,2690,41.36396995163051,2.132749144776919
2691,2691,41.36387916085143,2.1376589176880096
2692,2692,41.353858614766985,2.137658917687556
2699,2699,41.3540399693979,2.12783990892662
2700,2700,41.353949401488016,2.1327491447764655
2701,2701,41.35895990204207,2.1327491447766938
2702,2702,41.35905047197751,2.127839908926845
2703,2703,41.359140823164964,2.122931210220893
2705,2705,41.35422044905662,2.1180230487412137
2706,2706,41.35413031856473,2.1229312102206674
2708,2708,41.34410795663574,2.1229312102202176
2711,2711,41.349299401384144,2.1131154245705894
2713,2713,41.344377680268224,2.1082083377915284
2714,2714,41.34938909272177,2.108208337791752
2716,2716,41.354310360941675,2.113115424570815
2718,2718,41.35941056492047,2.1082083377921994
2725,2725,41.36916047940437,2.1229312102213433
2727,2727,41.374259769487644,2.1180230487421117
2728,2728,41.37416963095068,2.1229312102215694
2729,2729,41.37917833138622,2.122931210221793
2730,2730,41.37926847192711,2.1180230487423386
2731,2731,41.37434968939806,2.113115424571712
2732,2732,41.374439390750084,2.1082083377928695
2733,2733,41.379448097182674,2.1082083377930942
2734,2734,41.37953758203361,2.103301788488272
2735,2735,41.3745288736118,2.1033017884880496
2736,2736,41.37461813805139,2.0983957767396597
2737,2737,41.3796268484575,2.0983957767398813
2738,2738,41.369698020623225,2.093490302629838
2739,2739,41.36978684644557,2.0885853662413485
2740,2740,41.3647772298696,2.088585366241126
2741,2741,41.364688406027554,2.093490302629618
2743,2743,41.36960897651993,2.0983957767394363
2745,2745,41.36451010344717,2.103301788487604
2746,2746,41.359500041797105,2.103301788487381
2747,2747,41.35958930026636,2.0983957767389914
2751,2751,41.34446715113351,2.1033017884867093
2756,2756,41.35967834039636,2.093490302629395
2757,2757,41.359767162255245,2.0885853662409053
2768,2768,41.37953758203361,2.103301788488272
2769,2769,41.3745288736118,2.1033017884880496
2770,2770,41.37461813805139,2.0983957767396597
2771,2771,41.3796268484575,2.0983957767398813
2774,2774,41.37479601193673,2.088585366241568
2775,2775,41.374707184137,2.093490302630061
2776,2776,41.369698020623225,2.093490302629838
2777,2777,41.36978684644557,2.0885853662413485
2778,2778,41.3647772298696,2.088585366241126
2779,2779,41.364688406027554,2.093490302629618
2780,2780,41.36960897651993,2.0983957767394363
2781,2781,41.3700520149084,2.0738737842249235
2782,2782,41.364954222998215,2.0787771069564775
2783,2783,41.36486583550377,2.083680967656008
2784,2784,41.36987545405512,2.083680967656228
2785,2785,41.36996384352,2.078777106956698
2786,2786,41.37497301295123,2.078777106956917
2787,2787,41.37488462151875,2.08368096765645
2788,2788,41.379893337848344,2.083680967656669
2789,2789,41.379981731245515,2.0787771069571375
2790,2790,41.3750611863023,2.073873784225144
2792,2792,41.38490160299756,2.0836809676568895
2798,2798,41.38454583928663,2.1033017884884955
2801,2801,41.394650272460616,2.098395776740549
2802,2802,41.39473932644639,2.093490302630949
2803,2803,41.3647772298696,2.088585366241126
2804,2804,41.35958930026636,2.0983957767389914
2811,2811,41.35475664364893,2.088585366240684
2813,2813,41.35967834039636,2.093490302629395
2814,2814,41.359767162255245,2.0885853662409053
2817,2817,41.35493362886858,2.0787771069560375
2821,2821,41.34491123093411,2.078777106955597
2822,2822,41.34992265535369,2.0787771069558154
2823,2823,41.35001081886264,2.0738737842240456
2825,2825,41.34508733601419,2.0689709995419325
2826,2826,41.35009876438293,2.068970999542152
2827,2827,41.355109741841225,2.0689709995423695
2831,2831,41.36513034384048,2.06897099954281
2832,2832,41.3700520149084,2.0738737842249235
2833,2833,41.36504239242106,2.0738737842247033
2834,2834,41.364954222998215,2.0787771069564775
2835,2835,41.36486583550377,2.083680967656008
2836,2836,41.36987545405512,2.083680967656228
2837,2837,41.36996384352,2.078777106956698
2838,2838,41.36530559294166,2.059167044656894
2843,2843,41.36029551353148,2.059167044656676
2857,2857,41.34491123093411,2.078777106955597
2858,2858,41.34992265535369,2.0787771069558154
2859,2859,41.35001081886264,2.0738737842240456
2861,2861,41.34508733601419,2.0689709995419325
2898,2898,41.2997881281492,2.0787771069536127
2904,2904,41.28975581596632,2.0787771069531717
2905,2905,41.28984395556074,2.073873784221408
2907,2907,41.284915041579076,2.0689709995393017
2908,2908,41.289931877226195,2.068970999539522
2910,2910,41.29486033885576,2.0738737842216266
2911,2911,41.29987627175817,2.073873784221848
2914,2914,41.309994715860114,2.068970999540398
2916,2916,41.304891754220954,2.0738737842220676
2917,2917,41.30480360860902,2.078777106953834
2918,2918,41.30471524498496,2.0836809676533568
2923,2923,41.31975897726756,2.0836809676540198
2993,2993,41.324237841263695,2.113115424569468
2994,2994,41.32925105477661,2.1131154245696933
3055,3055,41.34508733601419,2.0689709995419325
3057,3057,41.35631815554281,2.000388555105554
3081,3081,41.35053522453994,2.0444651497516912
3082,3082,41.35062186355964,2.03956559509089
3088,3088,41.35571927617302,2.034666579053674
3089,3089,41.3558054821678,2.029768101721344
3108,3108,41.330399918044215,2.049365242953212
3137,3137,41.3207190629589,2.0297681017198417
3161,3161,41.33610142472724,2.0101795810751963
3173,3173,41.284915041579076,2.0689709995393017
3174,3174,41.289931877226195,2.068970999539522
3176,3176,41.309994715860114,2.068970999540398
3187,3187,41.36513034384048,2.06897099954281
3189,3189,41.3700520149084,2.0738737842249235
3190,3190,41.36504239242106,2.0738737842247033
3191,3191,41.36996384352,2.078777106956698
3192,3192,41.3750611863023,2.073873784225144
3193,3193,41.37514914164014,2.068970999543247
3194,3194,41.38015786384913,2.0689709995434646
3196,3196,41.35053522453994,2.0444651497516912
3197,3197,41.35062186355964,2.03956559509089
3202,3202,41.35571927617302,2.034666579053674
3210,3210,41.365479970847105,2.049365242954729
3214,3214,41.37549878422244,2.0493652429551625
3215,3215,41.38050751420219,2.0493652429553793
3216,3216,41.38042042830026,2.0542658746175255
3219,3219,41.38033312465291,2.0591670446575483
3220,3220,41.38024560319192,2.0640687529935207
3224,3224,41.36530559294166,2.059167044656894
3227,3227,41.36029551353148,2.059167044656676
3235,3235,41.37497301295123,2.078777106956917
3236,3236,41.379893337848344,2.083680967656669
3237,3237,41.379981731245515,2.0787771069571375
3238,3238,41.38006990655638,2.0738737842253627
3239,3239,41.3750611863023,2.073873784225144
3240,3240,41.37514914164014,2.068970999543247
3241,3241,41.38015786384913,2.0689709995434646
3249,3249,41.39509336001691,2.073873784226022
3252,3252,41.399923690900515,2.0836809676575516
3257,3257,41.38490160299756,2.0836809676568895
3260,3260,41.394650272460616,2.098395776740549
3264,3264,41.39473932644639,2.093490302630949
3282,3282,41.385341399562364,2.0591670446577663
3284,3284,41.38042042830026,2.0542658746175255
3286,3286,41.38033312465291,2.0591670446575483
3287,3287,41.38024560319192,2.0640687529935207
3320,3320,41.385341399562364,2.0591670446577663
3323,3323,41.385428705147135,2.0542658746177422
3343,3343,41.395790965948784,2.034666579055394
3349,3349,41.39095580539388,2.024870163177302
3359,3359,41.38068103304247,2.039565595092183
3360,3360,41.38059438242687,2.0444651497529884
3363,3363,41.37549878422244,2.0493652429551625
3364,3364,41.38050751420219,2.0493652429553793
3365,3365,41.38042042830026,2.0542658746175255
3366,3366,41.38033312465291,2.0591670446575483
3380,3380,41.37610228098069,2.01507590277244
3392,3392,41.35631815554281,2.000388555105554
3405,3405,41.3558054821678,2.029768101721344
3417,3417,41.365479970847105,2.049365242954729
3420,3420,41.41738253429831,2.2212071472247334
3421,3421,41.41237748504377,2.2212071472244994
3423,3423,41.412282722846356,2.2261265730492497
3430,3430,41.42720152131223,2.231046534356369
3431,3431,41.42219737919362,2.2310465343561314
3432,3432,41.422292365726996,2.2261265730497235
3433,3433,41.427296509927125,2.226126573049963
3434,3434,41.43230020257262,2.2261265730502
3435,3435,41.43220521187928,2.231046534356606
3436,3436,41.43248952347778,2.2162882569659144
3437,3437,41.432394973082765,2.2212071472254444
3443,3443,41.42257600455871,2.211369902354664
3444,3444,41.422670110806656,2.2064520834761083
3447,3447,41.432583853825705,2.211369902355135
3510,3510,41.46154667678065,2.265501249958942
3511,3511,41.461449909533464,2.2704254921041573
3512,3512,41.461352921461604,2.275350268976696
3514,3514,41.46625622008813,2.2802755804927424
3526,3526,41.46154667678065,2.265501249958942
3527,3527,41.461449909533464,2.2704254921041573
3529,3529,41.456642255435646,2.2605775426248136
3531,3531,41.45173715741373,2.255654370185976
3535,3535,41.45192913889097,2.2458096303302524
3536,3536,41.45183325842377,2.250731732726582
3537,3537,41.44683138283375,2.2507317327263423
3538,3538,41.44692726121544,2.2458096303300135
3539,3539,41.44192493181457,2.245809630329774
3544,3544,41.43701780447521,2.240888063080086
3550,3550,41.42720152131223,2.231046534356369
3551,3551,41.427296509927125,2.226126573049963
3552,3552,41.43230020257262,2.2261265730502
3553,3553,41.43220521187928,2.231046534356606
3555,3555,41.43730344361763,2.2261265730504354
3556,3556,41.442306233016375,2.2261265730506734
3559,3559,41.442211238175425,2.231046534357082
3561,3561,41.442020587642574,2.2408880630803254
3562,3562,41.44702291912718,2.2408880630805648
3563,3563,41.44711835663701,2.2359670310617594
3571,3571,41.457311890877754,2.2261265730513844
3584,3584,41.46702772732484,2.2408880630815196
3586,3586,41.46212264675569,2.2359670310624757
3591,3591,41.46183565425456,2.250731732727063
3600,3600,41.471836242649104,2.2507317327275413
3620,3620,41.49221426102312,2.2310465343594577
3639,3639,41.45240523546574,2.2212071472263912
3640,3640,41.45249979410482,2.2162882569668576
3642,3642,41.44258989665399,2.211369902355606
3643,3643,41.442495562187595,2.2162882569663873
3644,3644,41.44749790401814,2.216288256966623
3645,3645,41.447403347435475,2.2212071472261536
3649,3649,41.43248952347778,2.2162882569659144
3650,3650,41.432394973082765,2.2212071472254444
3651,3651,41.437587101067585,2.21136990235537
3703,3703,41.45343328807233,2.1671288288101604
3725,3725,41.463157999743544,2.181871027986793
3750,3750,41.49343230181396,2.1671288288120025
3756,3756,41.48870981605188,2.1523914579671994
3819,3819,41.45240523546574,2.2212071472263912
3820,3820,41.45249979410482,2.2162882569668576
3823,3823,41.45768969364098,2.206452083477752
3824,3824,41.45268825125162,2.2064520834775174
3825,3825,41.452594132677426,2.2113699023560773
3827,3827,41.44768635706662,2.206452083477283
3828,3828,41.442684011131654,2.206452083477047
3829,3829,41.44258989665399,2.211369902355606
3830,3830,41.442495562187595,2.2162882569663873
3831,3831,41.44749790401814,2.216288256966623
3832,3832,41.447403347435475,2.2212071472261536
3834,3834,41.43248952347778,2.2162882569659144
3835,3835,41.432583853825705,2.211369902355135
3836,3836,41.437587101067585,2.21136990235537
3837,3837,41.43768121349241,2.2064520834768135
3840,3840,41.45278214989547,2.201534800414609
